时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,营销场景,广告类型,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
2026-02-06,商销通投托管-经典大胸-自产-虎背熊腰拜拜-细节装饰（36+）-ROI-2.6,3731412625,商销通投托管-经典大胸-自产-虎背熊腰拜拜-细节装饰（36+）-ROI-2.6,174001614,696896d8000000001a02752c,https://www.xiaohongshu.com/explore/696896d8000000001a02752c?xsec_token=WBfp9plynTA4OkoYrWmt9CrUZEQ7YT27GTps7TRo-TdO0=&xsec_source=pc_wind_export,终于找到大胸本命内衣，不跑不闷还显瘦,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-02-06,商销通投托管-经典大胸-自产-穿一次就爱上-细节装饰（36+）-ROI-2.6,3731565174,商销通投托管-经典大胸-自产-穿一次就爱上-细节装饰（36+）-ROI-2.6,174024815,69859fa7000000002801c091,https://www.xiaohongshu.com/explore/69859fa7000000002801c091?xsec_token=WB6Nw7IgKJ5BpM1Bn93ysQErQPnNWklC-jqSheAP2t9ys=&xsec_source=pc_wind_export,穿一次就爱上💖大胸显小天花板,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-02-07,商销通投托管-轻挺系列-自产-邪修-细节装饰（36+）-ROI-9.1-视频,2225522061,商销通投托管-轻挺系列-自产-邪修-细节装饰（36+）-ROI-9.1-视频,138313858,689d7c9b000000001c012acf,https://www.xiaohongshu.com/explore/689d7c9b000000001c012acf?xsec_token=WBK6DaQKnYMziIqRKneMY5J1rr7svT9c0TtUyROmNrvMM=&xsec_source=pc_wind_export,“邪修“大胸内衣，薄到隐形还防凸舒适,Wacoal超薄蕾丝聚拢不凸点内衣大码文胸WB3443+WB3543,6870db9364e96a0001db9d5f,商品推广x日常销售,通投,101.38,3035,92,3.03%,1.1,33.4,0,0.00,0.0,0,0,0.0,0,0,0.0,46,2.2,12,8.45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,40,0,0.0
2026-02-07,商销通投托管-合集-官号-官宣-二次元（36+）-ROI-10.11,2558673921,商销通投托管-合集-官号-官宣-二次元（36+）-ROI-10.11,147401671,68e8ad6b00000000040040c8,https://www.xiaohongshu.com/explore/68e8ad6b00000000040040c8?xsec_token=WBhhYUBsWacszVm3zn_g0n6XL4K5LSL2TUEX4zmIhlKgI=&xsec_source=pc_wind_export,📣 官宣！华歌尔品牌代言人：美依礼芽,,,商品推广x日常销售,通投,58.88,68,2,2.94%,29.44,865.88,0,0.00,0.0,0,0,0.0,0,0,0.0,6,9.81,5,11.78,2,29.44,410.0,6.96,2,29.44,410.0,6.96,0,0.0,0.0,0.0,0,0.0,0.00,0.0,4,1,149.0
2026-02-07,商销通投托管-经典大胸-转载-真的显瘦-细节装饰（36+）-ROI-11.13,2874894136,商销通投托管-经典大胸-转载-真的显瘦-细节装饰（36+）-ROI-11.13,155384589,68d0f18e000000001101dccf,https://www.xiaohongshu.com/explore/68d0f18e000000001101dccf?xsec_token=WBNVJnAdMyKzDY1rQNiGN3k1pew564hwihSQVlESCgV6w=&xsec_source=pc_wind_export,秋冬显瘦不臃肿，这款内衣太懂大胸！,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,207.68,5298,120,2.27%,1.73,39.2,0,0.00,0.0,0,0,0.0,0,0,0.0,49,4.24,22,9.44,5,41.54,745.0,3.59,5,41.54,745.0,3.59,0,0.0,0.0,0.0,0,0.0,0.00,0.0,48,5,745.0
2026-02-07,商销通投托管-救星杯-自产-下垂-细节装饰（36+）-ROI-12.11,3152811533,商销通投托管-救星杯-自产-下垂-细节装饰（36+）-ROI-12.11,162188125,68f5ee9300000000040131e3,https://www.xiaohongshu.com/explore/68f5ee9300000000040131e3?xsec_token=WBeoNwWoGnkVyzyxnuGKbggCubuuQ9pPDtWMse_wpNFMw=&xsec_source=pc_wind_export,外扩下垂有救了！大胸姐妹无限回购的神器！,【小美同款】胸垂救星Wacoal文胸蕾丝聚拢侧收副乳胸罩内衣,68778665417c3f00015c6097,商品推广x日常销售,通投,18.82,564,23,4.08%,0.82,33.37,0,0.00,0.0,0,0,0.0,0,0,0.0,7,2.69,5,3.76,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,6,0,0.0
2026-02-07,商销通投托管-糯糯杯小胸-自产-小胸姐妹-购买核心人群-ROI-12.11,3152862979,商销通投托管-糯糯杯小胸-自产-小胸姐妹-购买核心人群-ROI-12.11,162177838,69201e4c000000001e036b06,https://www.xiaohongshu.com/explore/69201e4c000000001e036b06?xsec_token=WBsLx2v_qa47Ng6mujFhK3gC6hMcsSf3oAzd8FjfI-_Cw=&xsec_source=pc_wind_export,小美亲选！小胸姐妹聚拢不空杯！,【小美同款】蓝标花影系列大胸显小款&小胸聚拢款WB14A4+WB84A4,6789edff6dd9a600157bdae8,商品推广x日常销售,通投,10.57,50,4,8.0%,2.64,211.4,0,0.00,0.0,0,0,0.0,0,0,0.0,2,5.29,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-02-07,商销通投托管-波波杯-自产-长期主义内衣-细节装饰（36+）-ROI-12.11,3152866026,商销通投托管-波波杯-自产-长期主义内衣-细节装饰（36+）-ROI-12.11,162182781,69203a0d000000001e02cd40,https://www.xiaohongshu.com/explore/69203a0d000000001e02cd40?xsec_token=WBsLx2v_qa47Ng6mujFhK3gLXib7j0FcaG1qNa9lEhiUI=&xsec_source=pc_wind_export,美依礼芽同款内衣 属于秋冬的长期主义内衣,【小美同款】Wacoal文胸超薄蕾丝全罩杯胸罩大胸显小内衣女收副乳,68cd243934db2a00017574e0,商品推广x日常销售,通投,16.18,144,7,4.86%,2.31,112.36,0,0.00,0.0,0,0,0.0,0,0,0.0,4,4.05,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,4,0,0.0
2026-02-07,商销通投托管-救星杯-自产-上身秒变-细节装饰（36+）-ROI-1.8,3445090687,商销通投托管-救星杯-自产-上身秒变-细节装饰（36+）-ROI-1.8,168075293,693bdab6000000001e039f41,https://www.xiaohongshu.com/explore/693bdab6000000001e039f41?xsec_token=WBjm_Vk_OLy4Vv6Y3gbf5UanNGtiIzSHdr9dVBVfrcsNI=&xsec_source=pc_wind_export,上身秒变蜜桃圆圆胸！好看又好穿！,【小美同款】胸垂救星Wacoal文胸蕾丝聚拢侧收副乳胸罩内衣,68778665417c3f00015c6097,商品推广x日常销售,通投,184.88,3673,320,8.71%,0.58,50.33,0,0.00,0.0,0,0,0.0,0,0,0.0,59,3.13,32,5.78,3,61.63,525.0,2.84,2,92.44,408.0,2.21,0,0.0,0.0,0.0,0,0.0,0.00,0.0,54,1,229.0
2026-02-07,商销通投托管-糯糯杯大胸-转载-初秋-细节装饰（36+）-ROI-1.21,3578805827,商销通投托管-糯糯杯大胸-转载-初秋-细节装饰（36+）-ROI-1.21,170828301,68ccac860000000011017183,https://www.xiaohongshu.com/explore/68ccac860000000011017183?xsec_token=WBzTegn_rZQUrYmYy6UlSg0aa9eEmZzcET3R2g4OsAo4Q=&xsec_source=pc_wind_export,秋冬内衣不将就，穿衣显瘦就选它！,【小美同款】蓝标花影系列大胸显小款&小胸聚拢款WB14A4+WB84A4,6789edff6dd9a600157bdae8,商品推广x日常销售,通投,32.24,385,19,4.94%,1.7,83.74,0,0.00,0.0,0,0,0.0,0,0,0.0,5,6.45,0,0.0,1,32.24,149.0,4.62,1,32.24,149.0,4.62,0,0.0,0.0,0.0,0,0.0,0.00,0.0,3,1,149.0
2026-02-07,商销通投托管-经典大胸-自产-舒适高颜值-细节装饰（36+）-ROI-2.6,3731255353,商销通投托管-经典大胸-自产-舒适高颜值-细节装饰（36+）-ROI-2.6,174024557,6971eeec000000001a026b20,https://www.xiaohongshu.com/explore/6971eeec000000001a026b20?xsec_token=WBK5UzaV2TSqyVD1hx8ON_dthqcHlErykTgVrxTgODdZ8=&xsec_source=pc_wind_export,大胸天菜内衣，舒适高颜值～,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,43.23,329,6,1.82%,7.2,131.4,0,0.00,0.0,0,0,0.0,0,0,0.0,6,7.2,5,8.65,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,5,0,0.0
2026-02-07,商销通投托管-经典大胸-自产-虎背熊腰拜拜-细节装饰（36+）-ROI-2.6,3731412625,商销通投托管-经典大胸-自产-虎背熊腰拜拜-细节装饰（36+）-ROI-2.6,174001614,696896d8000000001a02752c,https://www.xiaohongshu.com/explore/696896d8000000001a02752c?xsec_token=WBfp9plynTA4OkoYrWmt9CrUZEQ7YT27GTps7TRo-TdO0=&xsec_source=pc_wind_export,终于找到大胸本命内衣，不跑不闷还显瘦,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,6.29,75,2,2.67%,3.15,83.87,0,0.00,0.0,0,0,0.0,0,0,0.0,2,3.15,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-02-07,商销通投托管-救星杯-混剪-穿衣不臃肿-细节装饰（36+）-ROI-2.6,3731422588,商销通投托管-救星杯-混剪-穿衣不臃肿-细节装饰（36+）-ROI-2.6,174013282,6985a2ca000000001a031605,https://www.xiaohongshu.com/explore/6985a2ca000000001a031605?xsec_token=WB6Nw7IgKJ5BpM1Bn93ysQEnUR8m1zWKXqrlxk_Wku1AI=&xsec_source=pc_wind_export,穿衣不臃肿！大胸女生必备的显薄内衣,【小美同款】胸垂救星Wacoal文胸蕾丝聚拢侧收副乳胸罩内衣,68778665417c3f00015c6097,商品推广x日常销售,通投,41.18,345,4,1.16%,10.3,119.36,0,0.00,0.0,0,0,0.0,0,0,0.0,3,13.73,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-02-07,商销通投托管-经典大胸-自产-穿一次就爱上-细节装饰（36+）-ROI-2.6,3731565174,商销通投托管-经典大胸-自产-穿一次就爱上-细节装饰（36+）-ROI-2.6,174024815,69859fa7000000002801c091,https://www.xiaohongshu.com/explore/69859fa7000000002801c091?xsec_token=WB6Nw7IgKJ5BpM1Bn93ysQErQPnNWklC-jqSheAP2t9ys=&xsec_source=pc_wind_export,穿一次就爱上💖大胸显小天花板,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,0.63,18,0,0.0%,0.0,35.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-02-08,商销通投托管-轻挺系列-自产-邪修-细节装饰（36+）-ROI-9.1-视频,2225522061,商销通投托管-轻挺系列-自产-邪修-细节装饰（36+）-ROI-9.1-视频,138313858,689d7c9b000000001c012acf,https://www.xiaohongshu.com/explore/689d7c9b000000001c012acf?xsec_token=WBK6DaQKnYMziIqRKneMY5J1rr7svT9c0TtUyROmNrvMM=&xsec_source=pc_wind_export,“邪修“大胸内衣，薄到隐形还防凸舒适,Wacoal超薄蕾丝聚拢不凸点内衣大码文胸WB3443+WB3543,6870db9364e96a0001db9d5f,商品推广x日常销售,通投,113.22,4463,135,3.02%,0.84,25.37,0,0.00,0.0,0,0,0.0,0,0,0.0,59,1.92,21,5.39,3,37.74,447.0,3.95,3,37.74,447.0,3.95,0,0.0,0.0,0.0,0,0.0,0.00,0.0,50,3,447.0
2026-02-08,商销通投托管-合集-官号-官宣-二次元（36+）-ROI-10.11,2558673921,商销通投托管-合集-官号-官宣-二次元（36+）-ROI-10.11,147401671,68e8ad6b00000000040040c8,https://www.xiaohongshu.com/explore/68e8ad6b00000000040040c8?xsec_token=WBhhYUBsWacszVm3zn_g0n6XL4K5LSL2TUEX4zmIhlKgI=&xsec_source=pc_wind_export,📣 官宣！华歌尔品牌代言人：美依礼芽,,,商品推广x日常销售,通投,18.56,135,2,1.48%,9.28,137.48,0,0.00,0.0,0,0,0.0,0,0,0.0,3,6.19,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-02-08,商销通投托管-经典大胸-转载-真的显瘦-细节装饰（36+）-ROI-11.13,2874894136,商销通投托管-经典大胸-转载-真的显瘦-细节装饰（36+）-ROI-11.13,155384589,68d0f18e000000001101dccf,https://www.xiaohongshu.com/explore/68d0f18e000000001101dccf?xsec_token=WBNVJnAdMyKzDY1rQNiGN3k1pew564hwihSQVlESCgV6w=&xsec_source=pc_wind_export,秋冬显瘦不臃肿，这款内衣太懂大胸！,蓝标【胸越大 越显小】超薄全罩杯稳定承托性透气聚拢文胸WB8562,6789edbc2b5554001514e8f8,商品推广x日常销售,通投,203.75,5375,117,2.18%,1.74,37.91,0,0.00,0.0,0,0,0.0,0,0,0.0,43,4.74,7,29.11,2,101.88,533.0,2.62,2,101.88,533.0,2.62,0,0.0,0.0,0.0,0,0.0,0.00,0.0,40,1,149.0
2026-02-08,商销通投托管-救星杯-自产-下垂-细节装饰（36+）-ROI-12.11,3152811533,商销通投托管-救星杯-自产-下垂-细节装饰（36+）-ROI-12.11,162188125,68f5ee9300000000040131e3,https://www.xiaohongshu.com/explore/68f5ee9300000000040131e3?xsec_token=WBeoNwWoGnkVyzyxnuGKbggCubuuQ9pPDtWMse_wpNFMw=&xsec_source=pc_wind_export,外扩下垂有救了！大胸姐妹无限回购的神器！,【小美同款】胸垂救星Wacoal文胸蕾丝聚拢侧收副乳胸罩内衣,68778665417c3f00015c6097,商品推广x日常销售,通投,35.48,797,32,4.02%,1.11,44.52,0,0.00,0.0,0,0,0.0,0,0,0.0,14,2.53,3,11.83,1,35.48,229.0,6.45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,14,0,0.0
2026-02-08,商销通投托管-糯糯杯小胸-自产-小胸姐妹-购买核心人群-ROI-12.11,3152862979,商销通投托管-糯糯杯小胸-自产-小胸姐妹-购买核心人群-ROI-12.11,162177838,69201e4c000000001e036b06,https://www.xiaohongshu.com/explore/69201e4c000000001e036b06?xsec_token=WBsLx2v_qa47Ng6mujFhK3gC6hMcsSf3oAzd8FjfI-_Cw=&xsec_source=pc_wind_export,小美亲选！小胸姐妹聚拢不空杯！,【小美同款】蓝标花影系列大胸显小款&小胸聚拢款WB14A4+WB84A4,6789edff6dd9a600157bdae8,商品推广x日常销售,通投,2.51,103,3,2.91%,0.84,24.37,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-02-08,商销通投托管-波波杯-自产-长期主义内衣-细节装饰（36+）-ROI-12.11,3152866026,商销通投托管-波波杯-自产-长期主义内衣-细节装饰（36+）-ROI-12.11,162182781,69203a0d000000001e02cd40,https://www.xiaohongshu.com/explore/69203a0d000000001e02cd40?xsec_token=WBsLx2v_qa47Ng6mujFhK3gLXib7j0FcaG1qNa9lEhiUI=&xsec_source=pc_wind_export,美依礼芽同款内衣 属于秋冬的长期主义内衣,【小美同款】Wacoal文胸超薄蕾丝全罩杯胸罩大胸显小内衣女收副乳,68cd243934db2a00017574e0,商品推广x日常销售,通投,14.33,166,8,4.82%,1.79,86.33,0,0.00,0.0,0,0,0.0,0,0,0.0,3,4.78,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,3,0,0.0
2026-02-08,商销通投托管-救星杯-自产-上身秒变-细节装饰（36+）-ROI-1.8,3445090687,商销通投托管-救星杯-自产-上身秒变-细节装饰（36+）-ROI-1.8,168075293,693bdab6000000001e039f41,https://www.xiaohongshu.com/explore/693bdab6000000001e039f41?xsec_token=WBjm_Vk_OLy4Vv6Y3gbf5UanNGtiIzSHdr9dVBVfrcsNI=&xsec_source=pc_wind_export,上身秒变蜜桃圆圆胸！好看又好穿！,【小美同款】胸垂救星Wacoal文胸蕾丝聚拢侧收副乳胸罩内衣,68778665417c3f00015c6097,商品推广x日常销售,通投,158.54,5853,454,7.76%,0.35,27.09,0,0.00,0.0,0,0,0.0,0,0,0.0,74,2.14,20,7.93,1,158.54,229.0,1.44,1,158.54,229.0,1.44,0,0.0,0.0,0.0,0,0.0,0.00,0.0,73,1,229.0
2026-02-08,商销通投托管-糯糯杯大胸-转载-初秋-细节装饰（36+）-ROI-1.21,3578805827,商销通投托管-糯糯杯大胸-转载-初秋-细节装饰（36+）-ROI-1.21,170828301,68ccac860000000011017183,https://www.xiaohongshu.com/explore/68ccac860000000011017183?xsec_token=WBzTegn_rZQUrYmYy6UlSg0aa9eEmZzcET3R2g4OsAo4Q=&xsec_source=pc_wind_export,秋冬内衣不将就，穿衣显瘦就选它！,【小美同款】蓝标花影系列大胸显小款&小胸聚拢款WB14A4+WB84A4,6789edff6dd9a600157bdae8,商品推广x日常销售,通投,24.99,575,13,2.26%,1.92,43.46,0,0.00,0.0,0,0,0.0,0,0,0.0,7,3.57,2,12.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,6,0,0.0
